track_id,track_name,artist,artist_id,album_id,album_name,track_duration
2S3DomaMjFHJhzgVY7Kuce,Camay (feat. Raekwon & Cappadonna),Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,2jCjUgaDh9lVGju6u3cGvK,Ironman,271933
2S3DomaMjFHJhzgVY7Kuce,Camay (feat. Raekwon & Cappadonna),Raekwon,2yQf6b8hxahZaT5dHlWaB1,2jCjUgaDh9lVGju6u3cGvK,Ironman,271933
2S3DomaMjFHJhzgVY7Kuce,Camay (feat. Raekwon & Cappadonna),Cappadonna,0dS5xeDefwoUNasLUHnCjR,2jCjUgaDh9lVGju6u3cGvK,Ironman,271933
0qTGo5pcMfh47KJUALadW5,Daytona 500 (feat. Raekwon & Cappadonna),Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,2jCjUgaDh9lVGju6u3cGvK,Ironman,280306
0qTGo5pcMfh47KJUALadW5,Daytona 500 (feat. Raekwon & Cappadonna),Raekwon,2yQf6b8hxahZaT5dHlWaB1,2jCjUgaDh9lVGju6u3cGvK,Ironman,280306
0qTGo5pcMfh47KJUALadW5,Daytona 500 (feat. Raekwon & Cappadonna),Cappadonna,0dS5xeDefwoUNasLUHnCjR,2jCjUgaDh9lVGju6u3cGvK,Ironman,280306
0eXMXyOrKYOEGcZfRKTPZl,Motherless Child (feat. Raekwon),Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,2jCjUgaDh9lVGju6u3cGvK,Ironman,225493
0eXMXyOrKYOEGcZfRKTPZl,Motherless Child (feat. Raekwon),Raekwon,2yQf6b8hxahZaT5dHlWaB1,2jCjUgaDh9lVGju6u3cGvK,Ironman,225493
27JJLXligC85J6N3tnv3Ou,Marvel,Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,2jCjUgaDh9lVGju6u3cGvK,Ironman,310493
63LVYnGJmWjNnmHiOVsGhe,Iron Maiden,Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,2jCjUgaDh9lVGju6u3cGvK,Ironman,286653
63LVYnGJmWjNnmHiOVsGhe,Iron Maiden,Raekwon,2yQf6b8hxahZaT5dHlWaB1,2jCjUgaDh9lVGju6u3cGvK,Ironman,286653
63LVYnGJmWjNnmHiOVsGhe,Iron Maiden,Cappadonna,0dS5xeDefwoUNasLUHnCjR,2jCjUgaDh9lVGju6u3cGvK,Ironman,286653
6eeG2PFxH0rFmLoK3hGGZH,260 (feat. Raekwon),Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,2jCjUgaDh9lVGju6u3cGvK,Ironman,166840
6eeG2PFxH0rFmLoK3hGGZH,260 (feat. Raekwon),Raekwon,2yQf6b8hxahZaT5dHlWaB1,2jCjUgaDh9lVGju6u3cGvK,Ironman,166840
4trCh7IOS18nAXahif8aYp,"Assassination Day (feat. Raekwon, RZA & Inspektah Deck)",Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,2jCjUgaDh9lVGju6u3cGvK,Ironman,257133
4trCh7IOS18nAXahif8aYp,"Assassination Day (feat. Raekwon, RZA & Inspektah Deck)",Raekwon,2yQf6b8hxahZaT5dHlWaB1,2jCjUgaDh9lVGju6u3cGvK,Ironman,257133
4trCh7IOS18nAXahif8aYp,"Assassination Day (feat. Raekwon, RZA & Inspektah Deck)",RZA,4iCwCMnqsNZ6atvRiADgtn,2jCjUgaDh9lVGju6u3cGvK,Ironman,257133
4trCh7IOS18nAXahif8aYp,"Assassination Day (feat. Raekwon, RZA & Inspektah Deck)",Inspectah Deck,4OBbOrkD4geIjOLrICN3wO,2jCjUgaDh9lVGju6u3cGvK,Ironman,257133
6GEH1DqWBXUd2iF7EKSPGr,Poisonous Darts,Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,2jCjUgaDh9lVGju6u3cGvK,Ironman,135573
7ncG8nxJiYxII9pffLN6gP,Box In Hand (feat. Method Man & Street),Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,2jCjUgaDh9lVGju6u3cGvK,Ironman,194840
7ncG8nxJiYxII9pffLN6gP,Box In Hand (feat. Method Man & Street),Method Man,4VmEWwd8y9MCLwexFMdpwt,2jCjUgaDh9lVGju6u3cGvK,Ironman,194840
7ncG8nxJiYxII9pffLN6gP,Box In Hand (feat. Method Man & Street),Street,7jtE7IPM6tOpVqHhxeqppj,2jCjUgaDh9lVGju6u3cGvK,Ironman,194840
5cp1zExaczImJhiYLfrLgo,Black Jesus (feat. Raekwon & U-God),Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,2jCjUgaDh9lVGju6u3cGvK,Ironman,277240
5cp1zExaczImJhiYLfrLgo,Black Jesus (feat. Raekwon & U-God),Raekwon,2yQf6b8hxahZaT5dHlWaB1,2jCjUgaDh9lVGju6u3cGvK,Ironman,277240
5cp1zExaczImJhiYLfrLgo,Black Jesus (feat. Raekwon & U-God),U-God,0G070wUUUBptmqGEKAAUVx,2jCjUgaDh9lVGju6u3cGvK,Ironman,277240
3PzKaAYvWwfdc5ePUPAkjq,After The Smoke Is Clear,Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,2jCjUgaDh9lVGju6u3cGvK,Ironman,197720
627vP3nl9eI4xF4yEQEyze,All That I Got Is You (feat. Mary J. Blige),Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,2jCjUgaDh9lVGju6u3cGvK,Ironman,320813
627vP3nl9eI4xF4yEQEyze,All That I Got Is You (feat. Mary J. Blige),Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,2jCjUgaDh9lVGju6u3cGvK,Ironman,320813
4T2xbm0qqOjrlVhUw09OAq,The Grunge,RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,116239
1YISN6LwWqL5DVBO6nRRNA,We Pop,RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,293373
00762tXbSj2w2bQMVydJZn,Grits,RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,257813
1XcOTZwNJzWWwaefg9rR9u,Chi Kung,RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,259399
1M90Ij00igsSjXZIUWvfae,"Drink, Smoke and Fcuk",RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,203893
12Bkz7DpM2S0XvKpkSU9lp,The Whistle,RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,182146
3gTBp9cKHlIS7neNn7KC3q,The Drop Off,RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,207106
3yQrTW4ow7Mu9a8MaTsnde,Wherever I Go,RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,289573
2BxazOgw22CI1ybK1Hhgcw,Koto Chotan,RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,170773
0JMDdgbEEOayhWeCPBMWTf,Cherry Range,RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,206704
3CMfDQ6C1X8xcxjKVuLkso,The Birth,RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,277920
1WBVDMQ1ZsUfeIw0we7wAf,See the Joy,RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,191600
5kemQm4yH2TFhxQoIztQSS,Bob 'n' I,RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,170466
5Ld85Zw3teWNTL99gyVEMv,Fast Cars,RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,240306
4ueQ0jmKfgnIUUVrI4kzSj,You'll Never Know,RZA,4iCwCMnqsNZ6atvRiADgtn,2TN5Yv3Q7vjlaVYtlljhvC,Birth of a Prince,202942
4dmh3OPtAhbEybhGoOG9TE,Liquid Swords,GZA,6ns6XAOsw4B0nDUIovAOUO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,270800
1OYjATyA5kqLK3CfYfvg3y,Duel Of The Iron Mic,GZA,6ns6XAOsw4B0nDUIovAOUO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,246226
1OYjATyA5kqLK3CfYfvg3y,Duel Of The Iron Mic,Masta Killa,0ME1RawvWt3qOJnYnxVqeh,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,246226
1OYjATyA5kqLK3CfYfvg3y,Duel Of The Iron Mic,Dreddy Kruger,0Ljv2YoYC1aaFPbBlKvDwI,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,246226
1OYjATyA5kqLK3CfYfvg3y,Duel Of The Iron Mic,Inspectah Deck,4OBbOrkD4geIjOLrICN3wO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,246226
1OYjATyA5kqLK3CfYfvg3y,Duel Of The Iron Mic,Ol' Dirty Bastard,50NoVNy9GU1lCrDV8iGpyu,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,246226
4EcwMZC5srOdOVUTIkQWkW,Living In The World Today,GZA,6ns6XAOsw4B0nDUIovAOUO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,263173
1UTX5wGyy7IC6HeT5MmAJ1,Gold,GZA,6ns6XAOsw4B0nDUIovAOUO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,237200
4kxcVF4kEZTQZDlnNfDeur,Cold World,GZA,6ns6XAOsw4B0nDUIovAOUO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,331000
4kxcVF4kEZTQZDlnNfDeur,Cold World,Inspectah Deck,4OBbOrkD4geIjOLrICN3wO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,331000
50yW206ahsPJsFNmKUTFIo,Labels,GZA,6ns6XAOsw4B0nDUIovAOUO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,174226
4qfUlchVD7WM4JhA5xio6m,4th Chamber,GZA,6ns6XAOsw4B0nDUIovAOUO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,276967
4qfUlchVD7WM4JhA5xio6m,4th Chamber,RZA,4iCwCMnqsNZ6atvRiADgtn,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,276967
4qfUlchVD7WM4JhA5xio6m,4th Chamber,Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,276967
4qfUlchVD7WM4JhA5xio6m,4th Chamber,Killah Priest,0JYmatsiEQMn2v5KchV8u2,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,276967
7bp5DfkdK1OAvNJ1U4HfDA,Shadowboxin',GZA,6ns6XAOsw4B0nDUIovAOUO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,209973
7bp5DfkdK1OAvNJ1U4HfDA,Shadowboxin',Method Man,4VmEWwd8y9MCLwexFMdpwt,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,209973
4veKiWte7ppq5jEqcI1xEP,Hell's Wind Staff / Killah Hills 10304,GZA,6ns6XAOsw4B0nDUIovAOUO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,308626
6NTceGKsDLTYehlyRbYp6O,Investigative Reports,GZA,6ns6XAOsw4B0nDUIovAOUO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,229800
6NTceGKsDLTYehlyRbYp6O,Investigative Reports,Raekwon,2yQf6b8hxahZaT5dHlWaB1,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,229800
6NTceGKsDLTYehlyRbYp6O,Investigative Reports,Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,229800
6NTceGKsDLTYehlyRbYp6O,Investigative Reports,U-God,0G070wUUUBptmqGEKAAUVx,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,229800
3zwJm9BHB4tGjxDerxTTRU,Swordsman,GZA,6ns6XAOsw4B0nDUIovAOUO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,201066
3zwJm9BHB4tGjxDerxTTRU,Swordsman,Killah Priest,0JYmatsiEQMn2v5KchV8u2,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,201066
3ToCwT51GYA1HTDJxy7ZZX,I Gotcha Back,GZA,6ns6XAOsw4B0nDUIovAOUO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,301000
5mOzvm41Pdh1WOtBKlCtZd,B.I.B.L.E. (Basic Instructions Before Leaving Earth),GZA,6ns6XAOsw4B0nDUIovAOUO,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,272866
5mOzvm41Pdh1WOtBKlCtZd,B.I.B.L.E. (Basic Instructions Before Leaving Earth),Killah Priest,0JYmatsiEQMn2v5KchV8u2,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,272866
0AsBszMGRZN73oPn92qRbF,Club Donkey Ass (Interlude),Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,25440
0KrJVqg1wdHZrVCuevD6yq,Flim Flam (Interlude),Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,74800
0bZX6Nd5yHTFJnaJMq4iiU,D.E.E.P.,Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,331293
07VQlRoaqWDJ9ySZhHw0Ec,Player's Ball (Reprise),Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,139920
1C4FzrUYsOPlor1ZRxy22A,Peaches (Intro),Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,51560
6gEejYQZRMeMODb5rxwdK8,Myintrotoletuknow,Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,160173
5TQEggGtsutzhOsYFfCAtE,Ain't No Thang,Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,338933
1YAEISjOBC3Lliyqdb9jwR,Welcome to Atlanta (Interlude),Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,57760
2pMAmZdHfQHyqJCXJbfhK3,Southernplayalisticadillacmuzik,Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,317506
3HbreCF19wV7JsqoFRM4SH,Call of da Wild (feat. Goodie Mob),Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,366400
3HbreCF19wV7JsqoFRM4SH,Call of da Wild (feat. Goodie Mob),Goodie Mob,3F2Y683ovlWT53WKCeq0oj,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,366400
1RXEb6UTxJ05RffnAWfUOE,Player's Ball,Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,261266
3VKctHo2Rk1Y74KnxVFT7U,Claimin' True,Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,283760
5ryUbYQzdRRw0iJ2P5Or55,Funky Ride,Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,390533
6XadDzmDVhtEQ1Itt5t8h8,"Git Up, Git Out (feat. Goodie Mob)",Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,447026
6XadDzmDVhtEQ1Itt5t8h8,"Git Up, Git Out (feat. Goodie Mob)",Goodie Mob,3F2Y683ovlWT53WKCeq0oj,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,447026
4YFaSkSRaQ3lTde01gUSKq,True Dat (Interlude),Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,76000
3T790QTg0ebUUk5tCRbtbN,Crumblin' Erb,Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,309866
2B7hM098uEDiLJqTsUY4Ba,Hootie Hoo,Outkast,1G9G7WwrXka3Z1r7aIDjI7,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,238906
2q8lHMMso6wx6pb5uwqzOs,Two Dope Boyz (In a Cadillac),Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,162000
2vfvGlqCB7oertO5VLE0sz,ATLiens,Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,230693
2oLwDI8tZUOh6SmTMRRfKs,Elevators (Me & You),Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,265200
1SrDDrw3ZMElLdnTjvWJOg,Ova Da Wudz,Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,227533
1OkHiYsPJBwhR5Jb0hz9Q1,Babylon,Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,264600
3HTaKftetB9nQ4Vv3KnmvU,E.T. (Extraterrestrial),Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,186800
3VO93aw7fZhxKk43pr2RTE,Elevators (Me & You) - ONP 86 Mix,Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,277426
3VO93aw7fZhxKk43pr2RTE,Elevators (Me & You) - ONP 86 Mix,Organized Noize Productions,2kPOOboEQdkSNC5h3Qj6zo,1IaBCF26OjgYwUCEPaIyC0,ATLiens,277426
5katW3JH8JM3jiEdrr2zuR,You May Die (Intro),Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,66133
5qKqRkWnRTXNVWbEOOmGxk,Wheelz of Steel,Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,243266
6w4MlvpuxtbjGdL9YeTx89,Jazzy Belle,Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,251666
7nfGrjZf34FxqS0FWXM5B7,Wailin',Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,118706
3lecA86POu0jRaFIubASoT,Mainstream,Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,318266
5aC5KtkmNBfX1iFX4EVfCO,Decatur Psalm,Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,238360
50Fp9rUhDZvGJ4UUz4mTwp,Millennium,Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,189040
5oKpqxuTm4kg8BRQwIBFzk,13th Floor/Growing Old,Outkast,1G9G7WwrXka3Z1r7aIDjI7,1IaBCF26OjgYwUCEPaIyC0,ATLiens,410933
3K7M5HvBVq5LG4F2clNbfA,"Hold On, Be Strong",Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,72186
4LIzkfTge7peweaIGLI51H,Skew It on the Bar-B (feat. Raekwon),Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,199373
4LIzkfTge7peweaIGLI51H,Skew It on the Bar-B (feat. Raekwon),Raekwon,2yQf6b8hxahZaT5dHlWaB1,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,199373
1jz3h5XfOzQGfMMyCMxDuF,Aquemini,Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,293533
5ECfriWujLFdqjWOI2eJZP,Synthesizer (feat. George Clinton),Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,268893
5ECfriWujLFdqjWOI2eJZP,Synthesizer (feat. George Clinton),George Clinton,2GVBp7QyHckoOg7rYkLvrA,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,268893
6M7pqP5R7yxVeCFfLhjYAc,Slump,Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,287000
6zLSwjx3ctqCcO2t2b0cOd,West Savannah,Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,209800
1F3Y21MShhz91pGGr7Avt9,Da Art of Storytellin' (Pt. 1),Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,203640
6VQ4nBShDydiFjUtFuo9BY,Da Art of Storytellin' (Pt. 2),Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,172266
0BFHJnXQh9dy3Qvh5JeUFc,Mamacita,Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,336866
1q09wWMPceKWIInnmGONOR,SpottieOttieDopaliscious,Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,358960
0nuKNaRKuPR804fmhM3vzp,Liberation (with Cee-Lo),Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,302226
0nuKNaRKuPR804fmhM3vzp,Liberation (with Cee-Lo),CeeLo Green,5nLYd9ST4Cnwy6NHaCxbj8,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,302226
0TvlY4iKXIbA0ZLpDoB2HI,Chonkyfire,Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,320906
7ACqXLBtD6gSLYDeOmu0jn,"Return Of The ""G""",Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,219573
744vGvtENL1CfGY7ZjaYhc,Rosa Parks - Radio Version,Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,247266
72DMYlOOZ7VuWOOhQhKwEh,"Y'All Scared (feat. T-Mo, Big Gipp & Khujo)",Outkast,1G9G7WwrXka3Z1r7aIDjI7,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,260640
72DMYlOOZ7VuWOOhQhKwEh,"Y'All Scared (feat. T-Mo, Big Gipp & Khujo)",T-Mo,31afRlt5OUPSul2YvwNU8R,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,260640
72DMYlOOZ7VuWOOhQhKwEh,"Y'All Scared (feat. T-Mo, Big Gipp & Khujo)",Big Gipp,7e36DF0IaZI4JXfIf95ppT,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,260640
72DMYlOOZ7VuWOOhQhKwEh,"Y'All Scared (feat. T-Mo, Big Gipp & Khujo)",Khujo,1aESCe7tDjXSVlNEYRT7hk,5rAKpmOCOjMwkMjBpTGVQw,Aquemini,260640
2hA0NsxR1Wa3guRJWOkB5E,Jail Skit,Slick Rick,1W9qOBYRTfP7HcizWN43G1,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,80200
2hA0NsxR1Wa3guRJWOkB5E,Jail Skit,Redman,7xTKLpo7UCzXSnlH7fOIoM,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,80200
2hA0NsxR1Wa3guRJWOkB5E,Jail Skit,Nas,20qISvAhX20dpIbOOzGK3q,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,80200
2hA0NsxR1Wa3guRJWOkB5E,Jail Skit,Ed Lover,6qFKdqmK0fVorbJmSfBC1M,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,80200
2hA0NsxR1Wa3guRJWOkB5E,Jail Skit,Rev Run,2l7iQ6OowUofHBKzlNeLhY,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,80200
0lGSFBT537FKJE1ocBzjp4,Kill Niggaz,Slick Rick,1W9qOBYRTfP7HcizWN43G1,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,169666
1ubmiSib2nkDO6HYcIS3z4,"I Own America, Part 1",Slick Rick,1W9qOBYRTfP7HcizWN43G1,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,189106
0z0Zi24m0J5ZntOS1ALw0e,Bugsy Radio Skit (1),Slick Rick,1W9qOBYRTfP7HcizWN43G1,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,19333
0z0Zi24m0J5ZntOS1ALw0e,Bugsy Radio Skit (1),Bugsy,09UnH1i6j98m8v3Gy6Frzs,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,19333
1jsqjla8ig5FNK1qRpAI7i,Who Rotten 'Em,Slick Rick,1W9qOBYRTfP7HcizWN43G1,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,208226
4DetmNhzfCnnVI6FZ5qxHU,2 Way Street,Slick Rick,1W9qOBYRTfP7HcizWN43G1,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,212666
3vxLEeu4zA5jsSQgrx9dOv,King Piece In The Chess Game,Slick Rick,1W9qOBYRTfP7HcizWN43G1,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,199973
3vxLEeu4zA5jsSQgrx9dOv,King Piece In The Chess Game,Canibus,2lQvoGjN6jJfsAkaywtgrB,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,199973
3xvKnG91qD7a0NXMyEs4kD,Trapped In Me,Slick Rick,1W9qOBYRTfP7HcizWN43G1,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,221866
3K8zt6UHYDYENLAGJTF6sg,Impress The Kid,Slick Rick,1W9qOBYRTfP7HcizWN43G1,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,214000
3K8zt6UHYDYENLAGJTF6sg,Impress The Kid,S&S,40aIIkNCMNnEShxyVcBXLY,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,214000
3AFFJrhGKs4Wsgaj2bfL5e,Q-Tip & Peter Gunz Skit,Slick Rick,1W9qOBYRTfP7HcizWN43G1,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,35293
1GrU0telEngZr7nyZNbORz,I Run This,Slick Rick,1W9qOBYRTfP7HcizWN43G1,4cZL0gsOEIOPLXdhc18vex,The Art Of Storytelling,248840
