0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.529,0.671,4,-12.812,1,0.0313,0.469,0.00201,0.493,0.945,126.833,4,Midnight To Six Man,The Pretty Things,31,139240,1965-12
0.506,0.499,9,-8.93,1,0.0281,0.0782,5.48e-06,0.271,0.657,132.144,4,I've Been Trying,The Notations,15,177773,2015-03-17
0.523,0.431,8,-9.187,0,0.0426,0.756,0.0,0.0459,0.435,118.687,4,Thin Line Between Love and Hate,The Persuaders,51,207653,2005-02-08
0.729,0.634,11,-7.73,0,0.0336,0.234,0.214,0.337,0.923,119.983,4,Games,NEIL FRANCES,51,236000,2020-02-19
0.586,0.384,2,-13.231,1,0.0331,0.208,0.443,0.239,0.696,128.611,4,Destination,Felt,34,402133,1971
0.762,0.966,8,-5.273,0,0.0883,0.113,0.854,0.118,0.506,136.642,4,London,noonday underground,43,190573,2000-03-21
0.915,0.834,2,-6.414,1,0.235,0.0212,0.0,0.334,0.694,94.973,4,G'z Up - Main Mix,Tony Touch,14,232200,2003-05-20
0.628,0.406,10,-12.225,0,0.0316,0.81,0.703,0.116,0.266,81.981,4,Marshmallow,The Sweet Enoughs,21,236253,2020-08-05
0.549,0.795,9,-6.477,1,0.309,0.217,0.0,0.35,0.443,80.879,4,Buddha Monk At The Opera,Buddha Monk,14,276573,1998-07-06
0.611,0.892,8,-7.394,0,0.0511,0.268,0.839,0.058,0.972,157.547,4,Between the Buttons,Klaus Johann Grobe,29,287566,2014-04-28
0.882,0.887,1,-6.397,1,0.103,0.432,0.00048,0.135,0.949,100.948,4,What's On Your Mind (House Party II Rap Theme) - Extended Vocal Version,Eric B. & Rakim,26,321866,2005-06-14
0.587,0.584,4,-7.594,0,0.0395,0.299,2.53e-05,0.109,0.525,71.826,4,And We Go Gentle,Hiatus Kaiyote,51,203266,2021-06-25
0.779,0.87,5,-13.141,0,0.0574,0.00644,0.0107,0.0399,0.555,102.689,4,Burning Down the House,Talking Heads,62,241920,1983-06-01
0.772,0.846,8,-5.939,1,0.432,0.161,0.0,0.201,0.677,85.524,4,Twice Inna Lifetime,Black Star,36,338813,1998-09-29
0.622,0.921,7,-4.346,0,0.249,0.557,0.000186,0.292,0.581,135.454,4,Judgement Night,Gimisum Family,11,209162,2022-03-19
0.653,0.933,6,-5.5,1,0.353,0.0842,1.16e-06,0.19,0.881,94.43,4,Rite Where U Stand,Gang Starr,47,219573,2003-01-01
0.773,0.758,11,-6.881,0,0.216,0.0568,0.0,0.237,0.712,94.92,4,You Made Me (featuring Carl Thomas and Nas) (feat. Carl Thomas & Nas),Harlem World,5,230133,1999-02-26
0.63,0.78,6,-5.353,1,0.221,0.00499,0.0,0.206,0.281,155.779,4,Dreams,The Game,55,286453,2005
0.722,0.584,0,-4.641,1,0.0309,0.697,0.9,0.0949,0.815,145.957,4,The Classic Prince,Frank Dukes,38,170958,2021-12-17
0.688,0.642,1,-6.433,1,0.328,0.269,0.0,0.13,0.544,87.374,4,94 Camry Music,femdot.,56,221000,2019-09-30
0.542,0.745,9,-5.85,0,0.0274,0.178,0.602,0.122,0.815,140.823,4,Coconut Boat,The Snails,11,165000,2014-01-28
0.853,0.484,2,-11.783,1,0.317,0.0335,6.62e-06,0.0717,0.606,93.341,4,Kaught in da Ak,Das EFX,30,292306,1993-11-16
0.706,0.716,7,-8.661,1,0.283,0.374,0.00171,0.214,0.579,169.518,4,1-1800 Suicide,Gravediggaz,38,210880,1995-10-17
0.59,0.733,9,-7.784,0,0.051,0.0163,0.951,0.0693,0.846,168.1,4,Tired of Fighting,Menahan Street Band,43,211573,2008-10-14
0.555,0.804,6,-6.281,0,0.331,0.0112,0.0,0.141,0.393,172.064,4,My Corner,Raekwon,20,269912,2017-03-24
0.699,0.898,4,-6.231,0,0.093,0.0476,0.00189,0.267,0.348,88.92,4,Ain't No Love,Real Live,13,274026,1996-06-01
0.825,0.482,4,-13.965,0,0.0716,0.00322,0.339,0.193,0.509,99.991,4,Special Agent Man - Female Version,Gaznevada,24,438026,1983-01-01
0.737,0.554,1,-8.819,1,0.0317,0.0542,0.791,0.319,0.291,103.111,4,Cherchez La Ghost,Orions Belte,42,160500,2019-06-28
0.757,0.568,7,-9.071,0,0.0921,0.846,0.0402,0.391,0.835,150.441,4,Decoy,Fievel Is Glauque,42,122693,2021-01-01
0.719,0.831,9,-5.492,1,0.131,0.00278,0.0,0.0878,0.508,98.026,4,Woman Be Out,The UMC's,7,211253,1991-02-22
0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,4,High Fashion (feat. Mustard),Roddy Ricch,69,220486,2019-12-06
0.451,0.322,7,-9.868,0,0.0444,0.623,0.00177,0.0975,0.265,143.667,4,"I'm the Man, That Will Find You",Connan Mockasin,27,301693,2015-01-23
0.874,0.316,4,-15.596,1,0.113,0.189,0.0147,0.0691,0.919,98.179,4,Nisyan,Ahmed Fakroun,37,257019,2010-10-07
0.814,0.743,9,-2.968,1,0.159,0.152,0.0,0.163,0.367,107.996,4,Danger (with Migos & Marshmello),Migos,60,214586,2017-12-08
0.336,0.82,1,-4.231,0,0.0652,0.0198,0.971,0.408,0.906,80.427,3,Benjals,Hoops,33,139987,2017-05-05
0.699,0.7,6,-6.508,1,0.212,0.0887,0.0,0.0771,0.534,158.026,4,1999 (feat. Lloyd),Big K.R.I.T.,38,222951,2017-10-27
0.694,0.515,4,-8.663,0,0.0736,0.00666,0.622,0.0884,0.566,128.246,4,The Hardest Button to Button,The White Stripes,60,212888,2003-04-01
0.625,0.663,5,-9.077,0,0.266,0.0905,0.0,0.113,0.85,84.688,4,They Lost Me,IshDARR,42,121836,2014-02-22
0.606,0.699,10,-8.127,0,0.312,0.00295,0.00882,0.55,0.703,160.017,4,It's All Good,Mac Mall,23,285600,1993
0.63,0.669,11,-9.84,1,0.0291,0.236,0.198,0.102,0.888,135.117,4,Sure Is Nice,Natural Child,34,321943,2016-09-16
0.661,0.869,5,-5.477,1,0.0334,0.078,0.924,0.398,0.8,126.971,4,Disciples,Tame Impala,63,108546,2015-07-17
0.574,0.841,11,-5.441,1,0.0352,0.134,7.24e-05,0.485,0.471,125.603,4,Big City Boys,BRONCHO,30,184850,2018-10-12
0.425,0.515,2,-10.005,1,0.037,0.682,0.0534,0.105,0.814,93.174,4,Out In The Country,Natural Child,49,174586,2014-03-03
0.838,0.658,7,-5.137,1,0.136,0.148,0.00316,0.0534,0.444,135.038,4,Der Kommissar (feat. Falco),Sido,19,188922,2018-06-01
0.406,0.211,10,-10.931,1,0.0548,0.194,0.000846,0.101,0.261,174.583,3,I Only Have Eyes For You,Sunny & The Sunliners,29,187381,2017-09-22
0.543,0.759,5,-6.027,1,0.0273,0.00961,0.905,0.597,0.627,95.044,4,Eclectic Prawn,Dumbo Gets Mad,34,234840,2011-02-02
0.642,0.254,9,-18.234,1,0.0392,0.893,0.948,0.108,0.343,77.994,4,of home & her,luffmoor,21,153846,2022-04-26
0.718,0.488,4,-10.657,0,0.0448,0.909,0.976,0.094,0.961,128.9,4,Surf Or Not,Connan Mockasin,41,72573,2019-06-14
0.58,0.797,11,-9.689,0,0.0443,0.653,0.762,0.0875,0.596,79.89,4,Nina,Crumb,49,200280,2019-06-14
0.615,0.318,10,-17.225,0,0.346,0.896,0.783,0.183,0.808,166.212,4,Hoodie Weather,bsd.u,45,124000,2017-11-30
0.584,0.726,9,-10.311,1,0.332,0.52,0.00575,0.165,0.217,173.827,4,50 dumplings,Flowervillain,38,104827,2020-08-03
0.48,0.542,4,-9.873,1,0.0428,0.803,0.0,0.147,0.614,118.301,4,Downtown,Petula Clark,49,184000,1997-01-01
0.677,0.402,10,-9.284,0,0.14,0.821,0.856,0.142,0.68,78.007,4,Quiet Storm,Ill Sugi,8,104625,2022-12-02
0.588,0.877,8,-4.78,1,0.16,0.00952,0.0,0.171,0.645,155.165,4,Knock You Down,Keri Hilson,64,326186,2009-01-01
0.693,0.184,5,-10.299,0,0.0713,0.932,0.913,0.111,0.928,144.344,4,My Sunshine,Kavv,36,106666,2017-12-01
0.702,0.523,4,-8.332,0,0.143,0.409,0.0275,0.074,0.296,81.991,4,Secret Senshi,Desired,40,140042,2017-01-09
0.63,0.601,1,-10.291,0,0.446,0.0711,8.62e-06,0.18,0.755,76.993,4,Bricks,Norma Arana,15,140896,2022-08-29
0.791,0.735,10,-9.097,0,0.114,0.0336,0.0,0.684,0.567,97.985,4,Palace of Exile,The Psycho Realm,30,226373,2003-01-02
0.801,0.512,0,-7.273,1,0.0349,0.291,0.656,0.118,0.484,109.993,4,The Sun,Kowloon,42,248526,2021-10-22
0.799,0.85,1,-6.54,1,0.272,0.0481,0.0,0.504,0.859,96.888,4,Clockwork,Dilated Peoples,27,228866,2001-10-23
0.915,0.601,1,-8.798,1,0.342,0.28,0.0,0.126,0.648,96.022,4,The Rugged Onez,Shyheim,14,293066,1994-01-01
0.732,0.772,2,-6.142,0,0.267,0.194,1.54e-06,0.242,0.493,123.009,4,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",A$AP Mob,58,230920,2016-10-31
0.793,0.348,2,-13.462,1,0.0801,0.0115,1.69e-06,0.117,0.654,103.27,4,"Play It Cool - aka ""Rock On Time""",Alton Ellis,18,155493,2004-11-23
0.679,0.914,6,-4.845,1,0.429,0.57,0.00173,0.163,0.484,90.133,4,The Other Line,Prince Paul,17,171066,1999-02-23
0.575,0.386,9,-9.584,0,0.037,0.785,0.000289,0.229,0.466,116.408,4,Ivy,Frank Ocean,77,249191,2016-08-20
0.451,0.727,8,-9.423,1,0.0289,0.0615,0.86,0.132,0.595,138.033,4,Shadow,Wild Nothing,39,258560,2012-08-27
0.472,0.724,2,-12.56,0,0.0405,0.143,0.0148,0.285,0.832,104.035,4,Girl You Need A Change Of Mind,Eddie Kendricks,40,462493,1972-01-01
0.744,0.602,10,-8.817,1,0.0731,0.0505,6.66e-06,0.111,0.606,83.985,4,Methods,Charizma,38,247480,2003-12-01
0.832,0.738,6,-2.695,1,0.467,0.256,1.19e-06,0.0915,0.812,94.092,4,Astronomy (8th Light),Black Star,51,203680,1998-09-29
0.396,0.359,2,-9.358,0,0.0267,0.526,3.81e-05,0.299,0.716,133.277,4,Overture Of Foxy Brown,Willie Hutch,47,57773,1974-01-01
0.58,0.797,11,-9.689,0,0.0443,0.653,0.762,0.0875,0.596,79.89,4,Nina,Crumb,49,200280,2019-06-14
0.78,0.443,7,-15.497,0,0.0309,0.044,0.00149,0.221,0.922,136.07,4,Get into the Party Life,Little Beaver,40,248933,1974
0.769,0.729,7,-7.361,0,0.163,0.167,0.0,0.111,0.696,96.252,4,DOWNTOWN BOYS,ONENESS,15,234146,2020-10-24
0.712,0.718,4,-6.096,0,0.239,0.118,0.0,0.165,0.36,91.452,4,波の歌,OMSB,24,275925,2019-11-20
0.414,0.808,7,-5.216,1,0.322,0.0366,0.0,0.283,0.339,81.876,4,Cold World (feat. Earl Sweatshirt & Remy Banks),MellowHigh,34,287440,2013-10-31
0.254,0.705,2,-5.755,0,0.0363,0.00199,0.0112,0.505,0.45,184.357,3,Broken Finger Blues,Richard Swift,44,260782,2018-09-21
0.707,0.745,2,-6.315,1,0.0412,0.0481,0.000969,0.18,0.3,129.092,4,Savage Good Boy,Japanese Breakfast,49,146184,2021-06-04
0.678,0.523,8,-8.17,0,0.0341,0.383,0.000546,0.112,0.48,93.019,4,Blood,ANIMA!,41,250100,2017-05-19
0.33,0.723,0,-6.992,1,0.0637,0.118,0.000414,0.0471,0.658,162.828,4,Mrs. Adams,Foxygen,16,269400,2017-01-20
0.234,0.75,4,-7.034,0,0.0738,0.369,0.000805,0.139,0.316,173.82,4,Here I Go Again - 2011 Remaster,Whitesnake,56,308240,1982-11-20
0.654,0.965,7,-3.85,1,0.0559,0.222,0.333,0.0825,0.848,122.911,4,How Do I Let a Good Man Down?,Sharon Jones & The Dap-Kings,57,182826,2005-01-25
0.84,0.635,2,-7.84,0,0.207,0.544,0.0,0.28,0.369,125.013,4,Shanghai,A$AP ANT,61,129985,2018-08-17
0.708,0.786,1,-7.871,0,0.328,0.0711,0.0,0.281,0.476,85.872,4,Speak On It,King Tee,37,207908,2015-01-09
0.639,0.929,7,-3.66,1,0.374,0.0891,0.0,0.354,0.568,82.524,4,The Show,Talib Kweli,19,141213,2006-12-31
0.582,0.948,10,-3.476,1,0.056,0.00653,0.0102,0.0691,0.699,130.007,4,Fortunate Son (feat. Scott Stapp),Santana,25,225933,2010-09-20
0.527,0.196,7,-17.663,1,0.0339,0.963,0.905,0.094,0.18,65.869,4,Rain,Walter Wanderley,40,228026,1966
0.331,0.0223,0,-32.419,1,0.0441,0.966,0.905,0.0863,0.326,103.964,4,"Erika, Seq. 7",Roberto Pregadio,14,339253,1971
0.539,0.783,5,-8.229,1,0.0367,0.654,0.85,0.366,0.424,75.202,4,Moby,Goose,31,375062,2021-02-12
0.607,0.339,8,-17.336,1,0.202,0.617,0.433,0.0852,0.604,84.528,4,Maroon,Ken Nordine,32,99506,1966
0.192,0.952,2,-5.888,1,0.258,0.00164,0.716,0.307,0.262,172.752,4,Dræm Girl,No Vacation,57,234606,2015-07-15
0.511,0.643,5,-10.056,1,0.101,0.855,0.854,0.405,0.306,70.999,4,Dreaming,Ray Newlan,20,197703,2018-07-22
0.391,0.177,7,-15.754,1,0.0354,0.909,0.935,0.108,0.387,204.946,4,Glued to You,Tomorrows Tulips,24,182026,2014
0.753,0.459,5,-8.168,0,0.225,0.0393,0.0,0.0921,0.556,140.337,4,Steamers a Bubble,Jah9,37,257343,2013-08-05
0.904,0.517,10,-6.303,0,0.391,0.113,0.00587,0.105,0.797,87.971,4,Just Another Saturday,X-Phaze,13,141818,2016-09-04
0.585,0.547,9,-7.273,0,0.029,0.704,0.925,0.11,0.853,110.601,4,Mind Daze,Psychic Ills,33,218946,2011-10-18
0.879,0.68,6,-6.747,1,0.282,0.0633,0.000156,0.272,0.864,99.986,4,Bombs over Beats,Jazz Spastiks,21,223548,2019-08-30
0.486,0.903,7,-3.88,1,0.233,0.0252,0.0252,0.179,0.409,164.711,4,Diamonds and Mac 10's,Shyne,32,278386,2004-01-01
0.81,0.871,7,-4.948,1,0.352,0.128,2.26e-06,0.501,0.634,90.026,4,The Meaning,The High & Mighty,34,247840,1999-08-24
0.435,0.76,8,-4.935,0,0.0721,0.0175,0.0,0.158,0.206,80.082,4,Devil In A New Dress,Kanye West,75,351946,2010-11-22
0.588,0.811,8,-6.204,1,0.0251,0.794,0.272,0.0722,0.883,93.161,4,Epitaph for My Heart,The Magnetic Fields,40,170386,1999-09-14
0.663,0.904,6,-6.198,1,0.199,0.402,6.79e-05,0.151,0.76,156.159,4,Routine,Medhane,44,86209,2019-09-03
0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,4,The Box,Roddy Ricch,79,196652,2019-12-06
0.768,0.497,7,-9.211,1,0.0429,0.0928,0.0,0.157,0.778,113.845,4,Harlem,Bill Withers,47,203760,1971-05-01
0.849,0.476,0,-10.479,1,0.445,0.0965,0.0,0.105,0.48,83.21,4,Cell Therapy,Goodie Mob,54,277133,1995-11-06
0.632,0.59,5,-10.206,1,0.0305,0.346,0.0,0.24,0.953,130.287,4,This Old Heart Of Mine (Is Weak For You),The Isley Brothers,64,172733,1966
0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,4,Notion,The Rare Occasions,79,195120,2021-12-02
0.564,0.684,2,-7.412,0,0.253,0.102,0.000595,0.283,0.501,83.317,4,Sour Soul,BADBADNOTGOOD,40,165983,2015-02-19
0.953,0.39,9,-10.123,0,0.0568,0.0657,0.503,0.154,0.743,108.345,4,Fly Away / Walking in the Sunshine - 2008 Remaster,Laid Back,40,512080,1983
0.692,0.814,10,-8.454,0,0.399,0.28,0.0,0.263,0.892,170.012,4,Choir Boy,Sam Perry,13,211787,2018-03-30
0.641,0.552,2,-10.681,0,0.0295,0.0634,0.866,0.0781,0.598,164.035,4,50,Inner Wave,31,230000,2020-04-03
0.635,0.814,2,-6.963,1,0.177,0.1,0.0,0.212,0.523,98.054,4,Ups & Downs,Ras Kass,21,231933,2008-08-05
0.883,0.407,2,-10.356,0,0.0386,0.476,0.268,0.0415,0.836,113.983,4,Nobody's Fault,Benny Sings,29,202546,2021-04-07
0.474,0.337,9,-16.869,1,0.041,0.477,0.0,0.34,0.739,128.657,4,Here I Go,Syd Barrett,34,191866,1970
0.573,0.458,0,-16.739,0,0.0369,0.896,0.902,0.125,0.0364,116.029,4,Blade Runner 2049,Synthwave Goose,51,228019,2018-05-25
0.621,0.825,1,-5.372,0,0.0394,0.0519,0.0,0.406,0.954,124.972,4,2002,davvn,43,186120,2023-02-03
0.465,0.841,0,-4.35,1,0.0724,0.123,0.0,0.138,0.672,83.965,4,Make Believe,Juice WRLD,67,142025,2019-03-08
0.906,0.775,2,-5.775,1,0.268,0.0831,2.74e-05,0.15,0.838,100.054,4,Chin Check,N.W.A.,64,221373,2006-12-26
0.913,0.374,8,-7.423,0,0.371,0.0138,0.000108,0.121,0.378,93.602,4,Da Jawn,Bahamadia,24,319026,1996-04-02
0.46,0.364,7,-12.433,1,0.0371,0.93,0.522,0.114,0.204,117.112,4,Wrong Hand,Jessica Pratt,33,198400,2015-01-27
0.621,0.692,1,-8.1,1,0.229,0.0147,0.0,0.311,0.513,93.155,4,Illy Filly Funk,Da Youngsta's,33,259506,1994
0.67,0.718,1,-7.101,0,0.0438,0.0873,0.854,0.293,0.668,94.827,4,Do What You Do,Five and Tens,26,173141,2019-08-15
0.747,0.441,8,-9.397,1,0.0353,0.392,0.631,0.109,0.273,93.204,4,drip bounce _ 7_24_18,Toro y Moi,47,154573,2019-09-29
0.83,0.689,2,-7.937,0,0.0308,0.377,0.0327,0.0977,0.962,114.27,4,Steely Dad,Drug Cabin,49,185053,2015-04-07
0.865,0.472,11,-7.359,0,0.237,0.223,5.39e-05,0.109,0.843,130.011,4,Free Lunch,Isaiah Rashad,57,192029,2016-09-02
0.519,0.655,2,-5.978,1,0.298,0.0201,0.0,0.494,0.66,83.214,4,Bullets,Nipsey Hussle,19,168440,2009-04-14
0.456,0.877,6,-3.267,1,0.0612,0.0129,0.0,0.148,0.486,120.019,4,Golden Veins,Two Door Cinema Club,28,255813,2013-09-27
0.676,0.267,1,-12.479,1,0.0593,0.475,0.586,0.113,0.336,83.053,4,I'll Be Loving You,Yellow Days,45,246144,2021-06-28
0.555,0.709,4,-5.467,1,0.029,0.767,0.0157,0.325,0.734,115.459,4,Dogheart II,The Growlers,43,171903,2013-11-12
0.401,0.723,9,-8.656,1,0.0489,0.0682,0.183,0.0456,0.5,126.773,4,I Don't Want to Play Around,Ace Spectrum,42,454739,1974-06-12
0.535,0.811,8,-8.315,0,0.0514,0.0266,0.0515,0.183,0.361,85.013,4,Passenger,A.L.I.S.O.N,43,259462,2018-09-10
0.726,0.909,1,-4.898,1,0.352,0.037,0.0,0.941,0.735,92.163,4,Read My Lips,Tha Alkaholiks,18,200466,1995
0.757,0.596,7,-8.039,1,0.0339,0.0409,0.0447,0.171,0.195,97.769,4,Big in Japan - 2019 Remaster,Alphaville,63,284625,1984
0.478,0.459,0,-6.6,1,0.0268,0.038,0.102,0.652,0.117,128.968,4,Growing Up Boys,Wand,32,226933,2014-08-26
0.682,0.538,7,-9.296,0,0.0283,0.362,0.000123,0.324,0.713,98.003,4,Switch,Cass McCombs,33,254233,2016-08-26
0.445,0.482,4,-7.324,0,0.032,0.493,0.000591,0.0962,0.0374,121.482,4,Snail,Gazpacho,17,219893,2010-02-08
0.686,0.2,6,-14.349,0,0.0428,0.418,0.136,0.111,0.23,101.418,4,Still Dreaming Yesterday,The Slaps,34,202105,2018-02-02
0.86,0.75,6,-10.948,1,0.341,0.0411,0.0,0.334,0.906,90.071,4,Gimme Respect,Constant Deviants,0,214543,1996-10-16
0.169,0.961,9,-10.175,0,0.21,5.68e-05,0.63,0.441,0.061,95.156,4,Death Posture,Caustic Wound,23,185953,2020-04-10
0.807,0.624,9,-8.009,1,0.0812,0.1,1.72e-05,0.0531,0.799,78.179,4,Collect The Trophy,10 Ft. Ganja Plant,46,217346,2013-09-24
0.359,0.804,4,-6.424,1,0.0494,0.0161,0.000876,0.0889,0.902,182.429,4,Poppies,Marcy Playground,44,169733,1997-01-01
0.877,0.542,2,-9.102,1,0.0419,0.224,0.132,0.0858,0.509,111.474,4,San Francisco Street,Sun Rai,58,266704,2013-06-11
0.671,0.657,11,-5.884,0,0.107,0.000491,2.35e-05,0.0601,0.952,94.148,4,Boom - Explicit Album Version,"Royce Da 5'9""",42,233493,2001-12-31
0.739,0.758,5,-6.418,0,0.103,0.405,5.18e-05,0.0808,0.787,92.878,4,Having A Party,"Lee ""Scratch"" Perry",43,280960,2009-06-09
0.813,0.757,1,-5.358,1,0.356,0.516,0.0,0.363,0.646,92.996,4,Da Graveyard,Big L,45,323760,1995-03-28
0.748,0.411,8,-6.06,0,0.0489,0.0532,0.0117,0.115,0.339,91.941,4,New Day,Abstract Orchestra,40,145051,2018-02-23
0.965,0.857,11,-8.458,0,0.17,0.00131,0.0,0.0726,0.951,127.656,4,It's Tricky,Run–D.M.C.,67,183760,1986-05-15
0.463,0.858,9,-4.14,0,0.213,0.0452,0.0,0.261,0.53,86.739,4,Pnt (feat. Apollo Brown & Ras Kass),Mello Music Group,13,280116,2015-03-10
0.782,0.61,0,-5.441,1,0.0292,0.134,1.88e-05,0.1,0.855,119.948,4,Creature Comfort,Woods,33,227119,2016-04-08
0.598,0.785,10,-3.488,1,0.29,0.711,0.0,0.115,0.824,93.35,4,Echo (feat. Nas),Swizz Beatz,33,305354,2018-11-02
0.588,0.612,1,-10.271,0,0.243,0.209,0.0,0.093,0.518,83.806,4,You Know the Type,BEE WHY,7,277328,2013-07-16
0.69,0.447,6,-14.184,0,0.526,0.542,0.174,0.182,0.697,85.156,4,HEMP WRAPS,ENDRUN,8,52708,2022-10-03
0.575,0.593,5,-4.973,1,0.0391,0.231,0.0,0.0884,0.598,133.664,4,23,Wallice,56,164782,2021-02-23
0.664,0.692,7,-8.896,1,0.347,0.181,0.0,0.163,0.449,175.551,4,What Waz I To Do?,Chunk,6,236466,1992-04-24
0.669,0.408,0,-9.06,1,0.0333,0.006,0.667,0.0565,0.796,115.011,4,Changin',TheSecondSex,22,204521,2017-03-20
0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,4,ball w/o you,21 Savage,78,195046,2018-12-21
0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,4,Wow.,Post Malone,79,149546,2019-09-06
0.74,0.614,11,-7.32,1,0.271,0.0068,0.0,0.16,0.292,130.126,4,Sopa (feat. Schoolboy Q),Ab-Soul,27,248780,2012-05-11
0.888,0.621,9,-14.006,1,0.368,0.0738,0.00214,0.326,0.787,88.542,4,Iwyboft,deem spencer,23,97933,2017-01-11
0.24,0.462,6,-12.831,1,0.0414,0.895,0.915,0.0962,0.216,110.351,3,Accidentals,Broadcast,34,208000,1997-06-09
0.691,0.735,8,-6.039,0,0.472,0.0788,0.0,0.116,0.533,169.938,4,T.O.N.Y. (Top Of New York),Capone-N-Noreaga,36,268586,1997-06-17
0.57,0.856,7,-6.016,1,0.319,0.533,0.0,0.727,0.743,88.051,4,Crime Story,Shyheim,10,281600,1999-06-22
0.858,0.544,7,-9.748,1,0.315,0.176,0.0,0.0845,0.62,89.969,4,Da Storm,O.G.C.,28,249560,1996-01-01
0.887,0.71,4,-7.208,1,0.139,0.152,0.0,0.0778,0.604,137.049,4,Let The Beat Rock - Boys Noize Megamix featuring 50 Cent,Black Eyed Peas,6,209760,2009-01-01
0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609,4,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,74,258786,1990-05-20
0.36,0.209,2,-12.289,1,0.0322,0.77,5.1e-05,0.129,0.213,75.349,4,Nothing’s Gonna Happen,The Staves,49,216746,2021-02-05
0.777,0.649,1,-8.141,1,0.337,0.0803,0.0,0.2,0.567,91.428,4,Discipline 99 Pt. 1,Quasimoto,29,216306,2004-12-01
0.718,0.8,11,-4.718,0,0.259,0.0725,0.0,0.318,0.91,94.483,4,Peace Of Mine,Gang Starr,29,183066,2003-01-01
0.601,0.772,0,-4.137,0,0.031,0.181,0.0543,0.0928,0.294,99.445,4,Empire Ants (feat. Little Dragon),Gorillaz,67,283573,2010-03-03
0.646,0.77,7,-6.243,1,0.0325,0.0668,0.112,0.403,0.869,100.334,4,Melodies of Love,Pink Rhythm,34,321773,2017-03-03
0.946,0.618,6,-10.43,1,0.045,0.577,0.000938,0.1,0.962,114.061,4,House On The Rock,Rob Mehl,32,205960,1981-01-01
0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,4,PRIDE.,Kendrick Lamar,80,275253,2017-04-14
0.648,0.901,5,-4.148,0,0.154,0.645,0.252,0.17,0.759,129.816,4,Heaven and Hell,William Onyeabor,27,243053,2013-10-28
0.619,0.46,1,-9.975,0,0.029,0.687,0.115,0.205,0.566,112.893,4,Dream Most Wild,Cut Worms,30,264381,2022-05-24
0.804,0.306,4,-15.984,0,0.0374,0.728,0.775,0.103,0.693,106.172,4,Charlotte's Thong,Connan Mockasin,46,536254,2018-10-12
0.532,0.548,1,-6.521,1,0.0291,0.174,0.0033,0.108,0.443,130.114,4,South,Hippo Campus,58,231468,2015-08-03
0.666,0.243,5,-15.224,1,0.0386,0.8,0.282,0.115,0.466,138.069,4,Your Jewel,Michael Nau,33,246400,2016-02-19
0.767,0.736,1,-7.306,1,0.386,0.0672,0.0,0.15,0.656,93.241,4,Do That Dance,Declaime,15,251933,2001-10-08
0.885,0.551,1,-9.794,1,0.24,0.116,0.00864,0.0736,0.66,96.1,4,Montego Slay,People Under The Stairs,49,238420,2002-12-10
0.704,0.642,1,-10.11,1,0.39,0.00704,1.43e-06,0.161,0.72,92.09,4,Shadowboxin',GZA,64,209973,1995-11-07
0.342,0.389,1,-8.177,1,0.0334,0.0228,0.0204,0.111,0.389,143.053,3,Donde Esta La Playa,The Walkmen,12,235206,2008-08-18
0.812,0.654,10,-7.61,0,0.0749,0.126,4.58e-06,0.331,0.704,95.987,4,That's the Way it'z Goin' Down,Havoc & Prodeje,12,235533,1994
0.724,0.914,11,-5.576,0,0.0267,0.0251,0.0124,0.0894,0.964,125.828,4,Smoking Gun,Robert Cray,45,246773,2002-10-15
0.539,0.599,3,-10.638,1,0.0483,0.0375,0.0,0.0754,0.636,167.7,4,Let's Get It On,Marvin Gaye,64,290933,1973-08-28
0.887,0.525,1,-8.174,1,0.313,0.0771,0.0,0.122,0.727,88.862,4,Spanish Harlem,Cocoa Brovaz,23,249373,1998-01-01
0.708,0.922,1,-2.715,0,0.116,0.135,0.0513,0.225,0.637,125.961,4,Baby,Bakermat,58,160053,2017-01-27
0.78,0.733,1,-4.865,1,0.322,0.0248,1.23e-05,0.122,0.52,95.052,4,Green and Gold,The Anonymous,40,292133,1998-11-10
0.888,0.746,11,-5.571,0,0.273,0.0452,0.00216,0.278,0.711,90.04,4,Sendin' Em Back,Heather B,27,205760,1996-06-11
0.525,0.714,10,-10.697,1,0.123,0.224,0.00981,0.348,0.402,89.757,4,The Rhythm Changes,Kamasi Washington,6,463897,2015-05-04
0.384,0.859,3,-7.211,1,0.0707,0.0745,0.0,0.223,0.456,94.978,4,Cancer™ in the Water,Clarence Clarity,33,206473,2015-03-02
0.789,0.654,0,-5.284,1,0.118,0.035,1.65e-05,0.0658,0.83,104.993,4,There She Goes,Babyface,35,271040,2001-09-11
